ProductID,ProductName,Category,Material,Color,Price,Rating,Weight,ImageURL,StockQuantity,Brand
481,Glass Bench,Bedroom,Metal,Blue,1069.28,2.2,18.9,http://example.com/image481.jpg,89,West Elm
482,Fabric Sofa,Bedroom,Metal,Blue,96.0,2.2,48.1,http://example.com/image482.jpg,57,Ashley Furniture
483,Fabric Office Chair,Dining Room,Fabric,Green,856.78,4.2,12.9,http://example.com/image483.jpg,51,IKEA
484,Glass Shelf,Outdoor,Metal,Blue,633.53,1.4,91.5,http://example.com/image484.jpg,13,West Elm
485,Wood Office Chair,Living Room,Wood,Green,1508.81,4.2,17.6,http://example.com/image485.jpg,24,Restoration Hardware
486,Plastic Wardrobe,Bedroom,Metal,Transparent,456.14,3.7,106.7,http://example.com/image486.jpg,11,Wayfair
487,Wood Bench,Living Room,Metal,Brown,450.18,3.9,12.6,http://example.com/image487.jpg,52,Ashley Furniture
488,Leather Cabinet,Dining Room,Fabric,White,419.56,2.7,13.6,http://example.com/image488.jpg,17,IKEA
489,Wood Stool,Dining Room,Glass,Transparent,294.95,3.7,49.3,http://example.com/image489.jpg,37,Pottery Barn
490,Wood Shelf,Outdoor,Metal,Brown,656.46,3.4,135.0,http://example.com/image490.jpg,13,IKEA
491,Glass Cabinet,Outdoor,Plastic,Brown,1777.55,4.1,98.0,http://example.com/image491.jpg,62,IKEA
492,Metal Wardrobe,Dining Room,Metal,Red,1561.11,2.8,116.7,http://example.com/image492.jpg,91,Wayfair
493,Fabric Cabinet,Bedroom,Glass,Transparent,1483.74,2.9,25.5,http://example.com/image493.jpg,84,Wayfair
494,Wood Cabinet,Living Room,Fabric,Transparent,1604.81,3.6,125.9,http://example.com/image494.jpg,97,Pottery Barn
495,Glass Bed,Office,Glass,Green,575.36,1.4,6.2,http://example.com/image495.jpg,96,Pottery Barn
496,Leather Desk,Outdoor,Fabric,Brown,1780.51,2.7,35.9,http://example.com/image496.jpg,8,Pottery Barn
497,Plastic Dining Table,Office,Wood,Brown,317.74,4.9,94.3,http://example.com/image497.jpg,56,West Elm
498,Glass Cabinet,Bedroom,Fabric,Brown,705.87,1.2,59.4,http://example.com/image498.jpg,93,West Elm
499,Leather Desk,Outdoor,Wood,Green,1194.16,2.3,147.7,http://example.com/image499.jpg,83,Wayfair
500,Metal Bench,Office,Wood,Red,250.66,2.3,9.4,http://example.com/image500.jpg,70,Wayfair
501,Glass Office Chair,Bedroom,Fabric,Transparent,1473.75,3.5,149.8,http://example.com/image501.jpg,44,Pottery Barn
502,Glass Cabinet,Living Room,Plastic,Brown,805.13,1.4,95.4,http://example.com/image502.jpg,60,West Elm
503,Metal Shelf,Bedroom,Leather,Blue,1579.59,3.5,86.0,http://example.com/image503.jpg,41,Ashley Furniture
504,Leather Dining Table,Outdoor,Fabric,Transparent,1011.15,1.4,13.6,http://example.com/image504.jpg,21,West Elm
505,Plastic Bed,Dining Room,Metal,Green,402.71,1.4,44.6,http://example.com/image505.jpg,86,Wayfair
506,Metal Bed,Living Room,Plastic,Red,1482.79,3.9,139.1,http://example.com/image506.jpg,42,West Elm
507,Plastic Office Chair,Office,Plastic,Blue,541.68,2.3,56.4,http://example.com/image507.jpg,74,Wayfair
508,Wood Bed,Outdoor,Metal,Green,1007.08,4.9,100.9,http://example.com/image508.jpg,74,Pottery Barn
509,Plastic Dining Table,Dining Room,Leather,Black,197.29,1.1,149.9,http://example.com/image509.jpg,29,Pottery Barn
510,Wood Sofa,Bedroom,Plastic,Transparent,1254.84,2.8,43.1,http://example.com/image510.jpg,80,Pottery Barn
511,Metal Bed,Dining Room,Wood,Black,1348.42,1.5,88.5,http://example.com/image511.jpg,65,Ashley Furniture
512,Wood Bench,Outdoor,Leather,Green,788.41,2.4,106.0,http://example.com/image512.jpg,17,Ashley Furniture
513,Plastic Desk,Outdoor,Metal,Green,1911.12,5.0,28.9,http://example.com/image513.jpg,30,Wayfair
514,Glass Wardrobe,Dining Room,Leather,Green,1754.63,4.6,26.6,http://example.com/image514.jpg,26,IKEA
515,Metal Desk,Bedroom,Fabric,Brown,1430.48,1.2,71.2,http://example.com/image515.jpg,53,Restoration Hardware
516,Fabric Wardrobe,Dining Room,Leather,Red,1441.62,3.3,60.9,http://example.com/image516.jpg,19,Ashley Furniture
517,Metal Wardrobe,Outdoor,Wood,Brown,542.18,3.6,108.6,http://example.com/image517.jpg,53,Wayfair
518,Glass Bed,Outdoor,Fabric,Red,1330.79,1.8,15.1,http://example.com/image518.jpg,85,West Elm
519,Glass Shelf,Office,Glass,White,436.5,1.6,146.0,http://example.com/image519.jpg,17,Pottery Barn
520,Plastic Sofa,Office,Metal,Brown,330.81,4.6,7.1,http://example.com/image520.jpg,46,Pottery Barn
521,Glass Stool,Living Room,Metal,Black,1998.96,4.9,92.2,http://example.com/image521.jpg,85,Pottery Barn
522,Metal Wardrobe,Outdoor,Leather,Red,1263.63,5.0,86.6,http://example.com/image522.jpg,53,Wayfair
523,Leather Desk,Office,Plastic,Brown,890.43,4.2,24.5,http://example.com/image523.jpg,64,Pottery Barn
524,Plastic Shelf,Dining Room,Fabric,Transparent,611.92,3.7,26.9,http://example.com/image524.jpg,45,Ashley Furniture
525,Metal Shelf,Bedroom,Glass,Green,1227.64,2.4,119.9,http://example.com/image525.jpg,49,West Elm
526,Glass Bench,Dining Room,Fabric,Red,146.71,1.7,133.7,http://example.com/image526.jpg,19,Pottery Barn
527,Wood Bench,Bedroom,Metal,Red,234.63,1.3,46.0,http://example.com/image527.jpg,71,Wayfair
528,Wood Stool,Office,Fabric,Brown,114.07,3.8,68.5,http://example.com/image528.jpg,81,West Elm
529,Wood Bench,Living Room,Glass,White,1023.38,4.1,56.5,http://example.com/image529.jpg,65,Pottery Barn
530,Metal Wardrobe,Dining Room,Plastic,Brown,1221.18,4.3,15.5,http://example.com/image530.jpg,37,IKEA
531,Fabric Wardrobe,Dining Room,Leather,Yellow,171.84,4.7,102.6,http://example.com/image531.jpg,70,Pottery Barn
532,Leather Cabinet,Dining Room,Wood,Black,1456.39,4.5,124.7,http://example.com/image532.jpg,26,Restoration Hardware
533,Glass Dining Table,Bedroom,Fabric,Black,499.27,5.0,49.2,http://example.com/image533.jpg,2,Ashley Furniture
534,Leather Bed,Office,Wood,Red,1386.14,2.0,148.6,http://example.com/image534.jpg,59,West Elm
535,Glass Desk,Dining Room,Metal,Red,1964.7,4.1,16.0,http://example.com/image535.jpg,96,Ashley Furniture
536,Wood Bench,Dining Room,Leather,Brown,1397.66,3.3,101.0,http://example.com/image536.jpg,5,IKEA
537,Wood Office Chair,Living Room,Leather,Black,1772.23,2.0,70.0,http://example.com/image537.jpg,37,IKEA
538,Glass Wardrobe,Living Room,Fabric,Black,1898.99,4.9,69.8,http://example.com/image538.jpg,31,Restoration Hardware
539,Fabric Desk,Office,Plastic,White,999.16,4.6,71.4,http://example.com/image539.jpg,76,Ashley Furniture
540,Wood Cabinet,Office,Leather,Transparent,1419.53,1.5,42.5,http://example.com/image540.jpg,99,West Elm
541,Fabric Office Chair,Outdoor,Fabric,White,1711.34,1.1,108.8,http://example.com/image541.jpg,94,IKEA
542,Glass Dining Table,Living Room,Fabric,Yellow,745.39,3.8,109.6,http://example.com/image542.jpg,48,IKEA
543,Fabric Desk,Outdoor,Wood,Blue,559.72,3.4,45.9,http://example.com/image543.jpg,6,Pottery Barn
544,Metal Sofa,Bedroom,Leather,Green,1895.87,4.7,126.1,http://example.com/image544.jpg,15,Restoration Hardware
545,Plastic Cabinet,Outdoor,Fabric,White,1466.29,1.9,50.9,http://example.com/image545.jpg,15,Wayfair
546,Leather Desk,Dining Room,Wood,Yellow,478.38,1.3,110.1,http://example.com/image546.jpg,61,IKEA
547,Leather Wardrobe,Outdoor,Glass,Brown,925.71,2.0,22.5,http://example.com/image547.jpg,16,West Elm
548,Fabric Bench,Office,Wood,Transparent,1603.08,1.1,29.5,http://example.com/image548.jpg,20,West Elm
549,Plastic Bench,Bedroom,Wood,Brown,1116.77,1.1,50.8,http://example.com/image549.jpg,77,Pottery Barn
550,Wood Office Chair,Dining Room,Fabric,Green,1317.41,4.7,91.1,http://example.com/image550.jpg,44,West Elm
551,Metal Dining Table,Outdoor,Metal,Yellow,1519.85,2.4,98.6,http://example.com/image551.jpg,42,Pottery Barn
552,Leather Wardrobe,Bedroom,Metal,Blue,1262.92,2.6,62.5,http://example.com/image552.jpg,46,IKEA
553,Plastic Desk,Bedroom,Plastic,Transparent,1103.15,1.1,16.3,http://example.com/image553.jpg,95,IKEA
554,Fabric Sofa,Dining Room,Metal,Red,1511.75,2.1,59.2,http://example.com/image554.jpg,34,IKEA
555,Leather Desk,Outdoor,Wood,Black,1468.75,4.2,104.9,http://example.com/image555.jpg,64,IKEA
556,Glass Office Chair,Bedroom,Plastic,White,1278.25,3.5,102.3,http://example.com/image556.jpg,29,Wayfair
557,Glass Wardrobe,Bedroom,Fabric,Yellow,751.59,4.0,28.2,http://example.com/image557.jpg,3,Restoration Hardware
558,Plastic Wardrobe,Living Room,Leather,Brown,841.33,2.8,6.1,http://example.com/image558.jpg,9,Restoration Hardware
559,Metal Bed,Bedroom,Wood,Blue,1942.36,2.2,114.2,http://example.com/image559.jpg,75,Wayfair
560,Metal Sofa,Living Room,Wood,Black,269.15,2.9,20.4,http://example.com/image560.jpg,75,IKEA
561,Glass Office Chair,Outdoor,Plastic,White,573.58,2.3,16.9,http://example.com/image561.jpg,25,West Elm
562,Fabric Stool,Outdoor,Fabric,Black,1010.18,4.4,5.4,http://example.com/image562.jpg,86,Pottery Barn
563,Fabric Shelf,Outdoor,Glass,White,1681.62,2.2,67.7,http://example.com/image563.jpg,42,Restoration Hardware
564,Fabric Desk,Office,Wood,Yellow,369.17,3.6,78.0,http://example.com/image564.jpg,46,Ashley Furniture
565,Glass Sofa,Outdoor,Glass,Red,590.06,1.5,97.5,http://example.com/image565.jpg,73,Pottery Barn
566,Glass Dining Table,Bedroom,Glass,Transparent,178.31,3.7,47.9,http://example.com/image566.jpg,84,Ashley Furniture
567,Glass Cabinet,Dining Room,Metal,Yellow,1426.67,4.7,108.0,http://example.com/image567.jpg,59,Ashley Furniture
568,Glass Cabinet,Living Room,Fabric,Black,514.51,3.4,29.6,http://example.com/image568.jpg,21,IKEA
569,Plastic Stool,Office,Glass,Black,807.92,3.2,125.6,http://example.com/image569.jpg,74,Ashley Furniture
570,Wood Office Chair,Outdoor,Fabric,Black,915.22,4.8,87.9,http://example.com/image570.jpg,22,IKEA
571,Plastic Wardrobe,Outdoor,Metal,Transparent,1788.06,3.5,89.7,http://example.com/image571.jpg,29,Wayfair
572,Leather Shelf,Dining Room,Fabric,Blue,852.09,2.0,35.4,http://example.com/image572.jpg,63,West Elm
573,Plastic Dining Table,Dining Room,Wood,White,333.19,2.2,15.7,http://example.com/image573.jpg,73,Ashley Furniture
574,Glass Dining Table,Office,Glass,Yellow,1072.41,3.8,72.4,http://example.com/image574.jpg,61,West Elm
575,Plastic Sofa,Living Room,Fabric,Yellow,1927.77,3.9,94.3,http://example.com/image575.jpg,64,IKEA
576,Leather Dining Table,Outdoor,Leather,Red,1234.99,2.2,18.8,http://example.com/image576.jpg,69,Ashley Furniture
577,Plastic Bed,Office,Fabric,Black,1967.61,2.4,142.8,http://example.com/image577.jpg,40,Pottery Barn
578,Plastic Wardrobe,Bedroom,Glass,Green,1690.16,5.0,147.2,http://example.com/image578.jpg,75,Wayfair
579,Glass Cabinet,Bedroom,Metal,Yellow,120.13,1.4,84.1,http://example.com/image579.jpg,1,Restoration Hardware
580,Metal Bench,Office,Metal,Transparent,1333.88,2.6,142.8,http://example.com/image580.jpg,65,Wayfair
581,Wood Bench,Outdoor,Glass,Blue,609.2,1.2,31.0,http://example.com/image581.jpg,62,Ashley Furniture
582,Glass Sofa,Office,Wood,Yellow,1141.25,4.3,8.7,http://example.com/image582.jpg,54,Wayfair
583,Glass Stool,Outdoor,Wood,White,594.72,1.4,10.7,http://example.com/image583.jpg,60,Restoration Hardware
584,Glass Office Chair,Dining Room,Metal,Transparent,730.3,3.7,90.2,http://example.com/image584.jpg,46,Pottery Barn
585,Plastic Desk,Office,Metal,Red,1850.18,1.2,13.9,http://example.com/image585.jpg,5,West Elm
586,Glass Office Chair,Outdoor,Glass,Red,452.95,3.7,144.0,http://example.com/image586.jpg,22,Pottery Barn
587,Plastic Cabinet,Office,Wood,White,1754.51,4.4,25.6,http://example.com/image587.jpg,90,Wayfair
588,Glass Stool,Office,Metal,Black,109.39,2.6,49.2,http://example.com/image588.jpg,53,Restoration Hardware
589,Glass Sofa,Outdoor,Wood,Red,227.21,3.1,124.3,http://example.com/image589.jpg,70,West Elm
590,Fabric Cabinet,Outdoor,Metal,Blue,1716.62,2.6,36.7,http://example.com/image590.jpg,32,Restoration Hardware
591,Glass Shelf,Living Room,Fabric,Transparent,1279.58,2.2,40.2,http://example.com/image591.jpg,11,Pottery Barn
592,Plastic Dining Table,Office,Leather,Yellow,1507.11,4.2,98.1,http://example.com/image592.jpg,10,IKEA
593,Fabric Cabinet,Bedroom,Plastic,Blue,458.36,2.1,45.0,http://example.com/image593.jpg,39,IKEA
594,Glass Shelf,Office,Fabric,Black,1097.31,3.9,36.5,http://example.com/image594.jpg,98,West Elm
595,Glass Dining Table,Office,Plastic,Blue,1487.58,1.8,41.9,http://example.com/image595.jpg,31,West Elm
596,Metal Bed,Outdoor,Metal,Blue,1273.26,2.0,76.1,http://example.com/image596.jpg,12,West Elm
597,Fabric Desk,Office,Leather,Brown,969.81,2.3,145.1,http://example.com/image597.jpg,80,IKEA
598,Wood Dining Table,Office,Leather,Blue,1921.58,3.4,125.7,http://example.com/image598.jpg,38,Pottery Barn
599,Fabric Cabinet,Bedroom,Metal,White,1368.51,2.8,46.3,http://example.com/image599.jpg,67,West Elm
600,Wood Bench,Outdoor,Metal,Transparent,1820.11,4.0,57.7,http://example.com/image600.jpg,66,IKEA
601,Fabric Sofa,Office,Wood,Brown,1473.05,1.9,72.4,http://example.com/image601.jpg,52,West Elm
602,Leather Office Chair,Dining Room,Metal,Transparent,1484.15,1.0,146.9,http://example.com/image602.jpg,5,West Elm
603,Glass Desk,Living Room,Glass,Transparent,206.04,4.1,30.0,http://example.com/image603.jpg,11,Restoration Hardware
604,Wood Bed,Bedroom,Metal,Black,750.96,4.3,56.8,http://example.com/image604.jpg,25,West Elm
605,Wood Desk,Office,Glass,Black,1723.82,1.2,110.8,http://example.com/image605.jpg,35,IKEA
606,Plastic Office Chair,Dining Room,Metal,Brown,503.58,3.4,144.8,http://example.com/image606.jpg,35,Pottery Barn
607,Plastic Shelf,Office,Wood,Red,275.24,2.5,27.6,http://example.com/image607.jpg,22,IKEA
608,Glass Cabinet,Office,Glass,Green,685.91,4.2,38.0,http://example.com/image608.jpg,37,IKEA
609,Glass Wardrobe,Outdoor,Fabric,Black,479.85,4.5,37.7,http://example.com/image609.jpg,86,West Elm
610,Glass Sofa,Outdoor,Glass,Green,1854.31,4.4,8.0,http://example.com/image610.jpg,55,Restoration Hardware
611,Wood Shelf,Outdoor,Wood,Black,1742.53,4.1,92.6,http://example.com/image611.jpg,75,Ashley Furniture
612,Wood Office Chair,Dining Room,Plastic,Black,1024.38,2.1,102.3,http://example.com/image612.jpg,96,Ashley Furniture
613,Plastic Stool,Office,Glass,Transparent,169.62,4.2,92.4,http://example.com/image613.jpg,99,Ashley Furniture
614,Wood Shelf,Living Room,Metal,Brown,1443.4,3.1,15.3,http://example.com/image614.jpg,95,IKEA
615,Leather Desk,Bedroom,Metal,Transparent,1265.65,1.2,15.0,http://example.com/image615.jpg,72,West Elm
616,Glass Bench,Outdoor,Plastic,Yellow,1942.58,2.8,35.5,http://example.com/image616.jpg,64,Ashley Furniture
617,Metal Office Chair,Outdoor,Wood,White,1139.96,4.8,47.1,http://example.com/image617.jpg,20,Wayfair
618,Wood Dining Table,Office,Leather,Transparent,705.97,4.6,119.0,http://example.com/image618.jpg,98,Wayfair
619,Leather Dining Table,Office,Metal,Green,1062.09,1.4,28.1,http://example.com/image619.jpg,4,Wayfair
620,Plastic Bed,Dining Room,Fabric,Green,1959.56,4.0,11.4,http://example.com/image620.jpg,18,Pottery Barn
621,Wood Wardrobe,Dining Room,Wood,White,1407.91,4.2,62.1,http://example.com/image621.jpg,51,West Elm
622,Fabric Dining Table,Outdoor,Glass,Blue,1360.35,2.1,65.4,http://example.com/image622.jpg,68,IKEA
623,Fabric Shelf,Office,Glass,Blue,519.33,2.9,70.4,http://example.com/image623.jpg,20,IKEA
624,Fabric Bed,Living Room,Fabric,White,1500.02,3.8,124.9,http://example.com/image624.jpg,9,West Elm
625,Plastic Sofa,Bedroom,Metal,White,1513.03,2.8,19.2,http://example.com/image625.jpg,80,Restoration Hardware
626,Plastic Shelf,Office,Wood,Transparent,668.71,1.5,107.1,http://example.com/image626.jpg,26,Restoration Hardware
627,Plastic Bed,Office,Fabric,White,993.24,3.8,54.0,http://example.com/image627.jpg,25,Pottery Barn
628,Leather Office Chair,Dining Room,Metal,Yellow,624.48,4.6,49.9,http://example.com/image628.jpg,68,West Elm
629,Fabric Shelf,Bedroom,Wood,Brown,554.47,3.6,140.2,http://example.com/image629.jpg,41,Restoration Hardware
630,Fabric Cabinet,Outdoor,Glass,Blue,100.5,4.1,41.0,http://example.com/image630.jpg,59,Pottery Barn
631,Wood Stool,Office,Wood,Blue,606.16,2.4,98.2,http://example.com/image631.jpg,45,Ashley Furniture
632,Metal Dining Table,Outdoor,Plastic,Yellow,1130.24,1.7,44.9,http://example.com/image632.jpg,41,Ashley Furniture
633,Glass Bench,Office,Leather,Red,53.12,3.6,78.5,http://example.com/image633.jpg,38,Pottery Barn
634,Glass Bed,Outdoor,Wood,Yellow,602.28,2.3,119.0,http://example.com/image634.jpg,19,West Elm
635,Wood Shelf,Bedroom,Leather,Yellow,1768.75,4.4,132.8,http://example.com/image635.jpg,14,Ashley Furniture
636,Metal Dining Table,Dining Room,Wood,White,1207.61,1.5,126.6,http://example.com/image636.jpg,21,West Elm
637,Glass Desk,Bedroom,Leather,Black,1235.33,2.7,89.4,http://example.com/image637.jpg,15,Restoration Hardware
638,Leather Office Chair,Living Room,Plastic,Black,836.56,2.6,41.1,http://example.com/image638.jpg,3,Ashley Furniture
639,Metal Office Chair,Dining Room,Glass,Yellow,1369.12,4.8,100.9,http://example.com/image639.jpg,37,Restoration Hardware
640,Wood Wardrobe,Bedroom,Metal,White,420.37,1.6,107.9,http://example.com/image640.jpg,46,West Elm
641,Fabric Dining Table,Living Room,Leather,Brown,1646.56,1.0,6.6,http://example.com/image641.jpg,16,West Elm
642,Plastic Dining Table,Office,Plastic,Black,277.54,2.0,68.7,http://example.com/image642.jpg,14,Wayfair
643,Metal Stool,Office,Leather,Red,1329.2,4.3,127.3,http://example.com/image643.jpg,9,Pottery Barn
644,Fabric Desk,Outdoor,Glass,Green,715.24,1.8,76.0,http://example.com/image644.jpg,7,IKEA
645,Leather Bench,Dining Room,Leather,White,1507.65,2.0,50.1,http://example.com/image645.jpg,14,Pottery Barn
646,Leather Cabinet,Office,Plastic,Yellow,1122.04,1.5,131.4,http://example.com/image646.jpg,6,West Elm
647,Fabric Office Chair,Dining Room,Plastic,Brown,932.09,3.9,27.6,http://example.com/image647.jpg,85,West Elm
648,Glass Sofa,Office,Fabric,Brown,380.37,1.3,34.9,http://example.com/image648.jpg,15,Pottery Barn
649,Glass Bed,Outdoor,Glass,Transparent,1291.8,2.3,104.7,http://example.com/image649.jpg,52,West Elm
650,Fabric Cabinet,Bedroom,Fabric,Brown,1950.8,2.1,56.1,http://example.com/image650.jpg,72,Restoration Hardware
651,Glass Bed,Outdoor,Glass,Black,1659.93,3.2,108.4,http://example.com/image651.jpg,34,Ashley Furniture
652,Metal Bed,Living Room,Leather,Yellow,167.02,3.9,27.9,http://example.com/image652.jpg,1,West Elm
653,Glass Shelf,Office,Plastic,Green,783.65,3.1,41.6,http://example.com/image653.jpg,96,Pottery Barn
654,Wood Cabinet,Living Room,Fabric,Black,1854.89,4.7,27.7,http://example.com/image654.jpg,69,Pottery Barn
655,Glass Office Chair,Living Room,Leather,White,1030.94,4.8,143.2,http://example.com/image655.jpg,94,Pottery Barn
656,Leather Shelf,Dining Room,Plastic,Green,1341.12,2.4,63.8,http://example.com/image656.jpg,86,Wayfair
657,Plastic Desk,Office,Glass,White,1829.57,4.1,53.9,http://example.com/image657.jpg,20,Restoration Hardware
658,Metal Shelf,Living Room,Plastic,Brown,1753.9,4.0,7.1,http://example.com/image658.jpg,80,Restoration Hardware
659,Metal Desk,Bedroom,Leather,Red,1028.55,4.6,27.2,http://example.com/image659.jpg,7,Wayfair
660,Wood Cabinet,Living Room,Fabric,Blue,903.41,2.8,66.1,http://example.com/image660.jpg,7,Restoration Hardware
661,Plastic Shelf,Bedroom,Fabric,Green,712.4,3.1,14.9,http://example.com/image661.jpg,50,Wayfair
662,Metal Wardrobe,Dining Room,Plastic,Yellow,1452.09,2.7,79.1,http://example.com/image662.jpg,2,Restoration Hardware
663,Wood Stool,Living Room,Leather,Transparent,609.62,4.4,71.0,http://example.com/image663.jpg,47,Wayfair
664,Metal Sofa,Outdoor,Wood,Blue,537.28,1.9,116.2,http://example.com/image664.jpg,14,Wayfair
665,Metal Cabinet,Dining Room,Glass,Brown,744.69,2.0,100.7,http://example.com/image665.jpg,31,Restoration Hardware
666,Wood Dining Table,Bedroom,Glass,Brown,395.57,2.5,69.7,http://example.com/image666.jpg,50,Wayfair
667,Metal Cabinet,Dining Room,Leather,Yellow,1405.48,1.9,37.6,http://example.com/image667.jpg,61,Restoration Hardware
668,Metal Dining Table,Living Room,Wood,Blue,1251.67,3.2,110.4,http://example.com/image668.jpg,41,Wayfair
669,Metal Bed,Office,Fabric,Transparent,991.61,1.5,107.6,http://example.com/image669.jpg,14,Pottery Barn
670,Fabric Office Chair,Office,Metal,Green,811.14,2.3,27.2,http://example.com/image670.jpg,5,IKEA
671,Fabric Cabinet,Bedroom,Metal,Green,1822.67,4.7,137.6,http://example.com/image671.jpg,75,Restoration Hardware
672,Glass Desk,Bedroom,Leather,Blue,106.79,2.6,14.3,http://example.com/image672.jpg,5,Wayfair
673,Metal Wardrobe,Office,Wood,White,1549.76,4.0,13.0,http://example.com/image673.jpg,64,Pottery Barn
674,Plastic Bed,Bedroom,Wood,Black,1808.72,1.5,32.2,http://example.com/image674.jpg,29,IKEA
675,Wood Bed,Dining Room,Glass,Red,920.39,2.0,136.9,http://example.com/image675.jpg,75,Wayfair
676,Glass Dining Table,Outdoor,Fabric,White,1123.85,4.2,80.4,http://example.com/image676.jpg,5,IKEA
677,Leather Bench,Outdoor,Plastic,Green,1891.7,4.1,119.3,http://example.com/image677.jpg,96,Restoration Hardware
678,Metal Bed,Dining Room,Wood,Black,463.94,2.5,38.0,http://example.com/image678.jpg,36,IKEA
679,Metal Shelf,Outdoor,Plastic,Red,1064.26,4.8,76.1,http://example.com/image679.jpg,79,Ashley Furniture
680,Wood Cabinet,Living Room,Metal,Red,975.71,4.6,57.0,http://example.com/image680.jpg,19,West Elm
681,Wood Sofa,Dining Room,Plastic,Red,553.87,4.8,125.0,http://example.com/image681.jpg,64,Ashley Furniture
682,Fabric Sofa,Bedroom,Fabric,Brown,1646.26,2.7,8.3,http://example.com/image682.jpg,22,Restoration Hardware
683,Fabric Bench,Dining Room,Fabric,Yellow,1804.22,1.8,40.4,http://example.com/image683.jpg,34,Restoration Hardware
684,Fabric Dining Table,Office,Plastic,Red,1574.77,3.5,27.1,http://example.com/image684.jpg,56,IKEA
685,Glass Sofa,Bedroom,Leather,Transparent,430.95,3.7,129.6,http://example.com/image685.jpg,17,Pottery Barn
686,Wood Dining Table,Office,Wood,Blue,219.16,1.5,72.8,http://example.com/image686.jpg,76,Wayfair
687,Wood Stool,Bedroom,Leather,Green,1230.62,4.1,63.6,http://example.com/image687.jpg,89,West Elm
688,Metal Desk,Outdoor,Plastic,Transparent,161.33,1.1,70.2,http://example.com/image688.jpg,56,Wayfair
689,Wood Stool,Dining Room,Wood,Blue,1362.01,2.9,145.9,http://example.com/image689.jpg,17,Pottery Barn
690,Leather Shelf,Living Room,Glass,White,1084.33,2.3,128.3,http://example.com/image690.jpg,74,Restoration Hardware
691,Fabric Sofa,Bedroom,Leather,Yellow,1342.43,4.0,107.4,http://example.com/image691.jpg,92,West Elm
692,Glass Desk,Bedroom,Leather,White,1200.83,2.3,47.1,http://example.com/image692.jpg,82,Ashley Furniture
693,Metal Office Chair,Office,Plastic,Blue,874.27,4.3,29.0,http://example.com/image693.jpg,18,Restoration Hardware
694,Metal Sofa,Outdoor,Metal,Transparent,441.71,3.4,138.6,http://example.com/image694.jpg,45,Restoration Hardware
695,Metal Stool,Office,Plastic,Blue,646.12,4.2,66.3,http://example.com/image695.jpg,96,IKEA
696,Metal Stool,Office,Leather,Red,1072.78,5.0,45.4,http://example.com/image696.jpg,78,Pottery Barn
697,Fabric Desk,Outdoor,Wood,Brown,1321.14,3.7,73.3,http://example.com/image697.jpg,56,IKEA
698,Leather Sofa,Living Room,Metal,Green,1569.99,4.9,138.1,http://example.com/image698.jpg,80,IKEA
699,Metal Office Chair,Office,Plastic,White,1545.98,1.1,61.1,http://example.com/image699.jpg,50,Wayfair
700,Leather Stool,Office,Plastic,Green,1946.74,2.4,86.6,http://example.com/image700.jpg,58,Restoration Hardware
701,Fabric Cabinet,Bedroom,Leather,Brown,607.39,1.4,121.4,http://example.com/image701.jpg,18,Pottery Barn
702,Glass Cabinet,Outdoor,Leather,Red,188.67,2.0,66.9,http://example.com/image702.jpg,80,IKEA
703,Wood Bed,Dining Room,Glass,Red,724.03,4.4,38.9,http://example.com/image703.jpg,81,Ashley Furniture
704,Leather Bed,Living Room,Plastic,White,1499.42,1.1,149.2,http://example.com/image704.jpg,7,West Elm
705,Leather Desk,Living Room,Leather,White,904.32,3.1,143.7,http://example.com/image705.jpg,76,Pottery Barn
706,Leather Office Chair,Outdoor,Fabric,Red,1644.69,3.3,127.3,http://example.com/image706.jpg,98,Wayfair
707,Leather Wardrobe,Bedroom,Metal,Black,1121.19,3.2,104.8,http://example.com/image707.jpg,10,Pottery Barn
708,Metal Cabinet,Bedroom,Fabric,Green,1863.09,2.9,47.8,http://example.com/image708.jpg,69,Restoration Hardware
709,Plastic Shelf,Outdoor,Metal,Yellow,1898.33,4.2,137.4,http://example.com/image709.jpg,85,Wayfair
710,Wood Shelf,Bedroom,Plastic,Brown,185.14,1.5,45.0,http://example.com/image710.jpg,3,West Elm
711,Glass Sofa,Living Room,Glass,Green,940.01,2.2,121.1,http://example.com/image711.jpg,83,Ashley Furniture
712,Fabric Bench,Living Room,Leather,Brown,1238.89,3.5,138.1,http://example.com/image712.jpg,44,IKEA
713,Wood Dining Table,Dining Room,Leather,Black,548.95,3.8,92.4,http://example.com/image713.jpg,99,Pottery Barn
714,Leather Sofa,Outdoor,Leather,Yellow,843.8,2.6,121.4,http://example.com/image714.jpg,70,Wayfair
715,Glass Bed,Office,Plastic,Transparent,1371.48,4.5,119.8,http://example.com/image715.jpg,14,West Elm
716,Plastic Bench,Office,Metal,Brown,492.13,2.7,33.0,http://example.com/image716.jpg,4,IKEA
717,Fabric Bench,Dining Room,Leather,Green,1223.86,2.6,101.8,http://example.com/image717.jpg,18,West Elm
718,Wood Desk,Dining Room,Fabric,Blue,1410.02,1.1,18.6,http://example.com/image718.jpg,93,Ashley Furniture
719,Plastic Dining Table,Bedroom,Leather,Yellow,226.47,3.2,78.6,http://example.com/image719.jpg,99,IKEA
720,Wood Cabinet,Dining Room,Plastic,Red,1020.18,3.8,28.5,http://example.com/image720.jpg,52,IKEA
